File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF489GNH	bigWig	bigWig		fold change over control	GRCh38	ENCSR000DWD	Histone ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										H3K4me3-human	DNA						2011-02-11	ENCODE		see document		2	2_1							/files/ENCFF656DMV/, /files/ENCFF897QAS/	180291035	ENCODE Processing Pipeline	5bae3b0bae2072f4cdf3b0b62d194313		https://www.encodeproject.org/files/ENCFF489GNH/@@download/ENCFF489GNH.bigWig				released	s3://encode-public/2020/09/29/f131444f-b481-402b-ac43-475eec751bbb/ENCFF489GNH.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/09/29/f131444f-b481-402b-ac43-475eec751bbb/ENCFF489GNH.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	low read length, control low read depth, low read depth		
ENCFF821EMH	bam	bam		unfiltered alignments	GRCh38	ENCSR000DWD	Histone ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										H3K4me3-human	DNA						2011-02-11	ENCODE		see document		1	1_1		36					/files/ENCFF110MCL/, /files/ENCFF001FXG/	793173701	ENCODE Processing Pipeline	8cdaa23a3ce137d31b23d8b36658a64b		https://www.encodeproject.org/files/ENCFF821EMH/@@download/ENCFF821EMH.bam				released	s3://encode-public/2020/09/29/5f05665c-4e91-4d2c-afc4-93068929431c/ENCFF821EMH.bam	https://datasetencode.blob.core.windows.net/dataset/2020/09/29/5f05665c-4e91-4d2c-afc4-93068929431c/ENCFF821EMH.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	low read length, control low read depth, low read depth		
ENCFF910IVR	bigWig	bigWig		signal p-value	GRCh38	ENCSR000DWD	Histone ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										H3K4me3-human	DNA						2011-02-11	ENCODE		see document		1	1_1							/files/ENCFF440ARP/, /files/ENCFF897QAS/	328068881	ENCODE Processing Pipeline	c164d1f8c3cb880ab44e3d9b0ccf4b70		https://www.encodeproject.org/files/ENCFF910IVR/@@download/ENCFF910IVR.bigWig				released	s3://encode-public/2020/09/29/e5563645-9317-4d6b-99a8-8af09ec4bf48/ENCFF910IVR.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/09/29/e5563645-9317-4d6b-99a8-8af09ec4bf48/ENCFF910IVR.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	low read length, control low read depth, low read depth		
ENCFF653UPW	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR000DWD	Histone ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										H3K4me3-human	DNA						2011-02-11	ENCODE		see document		1	1_1							/files/ENCFF440ARP/, /files/ENCFF897QAS/, /files/ENCFF356LFX/	682638	ENCODE Processing Pipeline	f757d902c8bbaa4118902ced52942a8e		https://www.encodeproject.org/files/ENCFF653UPW/@@download/ENCFF653UPW.bed.gz				released	s3://encode-public/2020/09/29/c86808d3-ecc0-4883-abde-8c25c55a3dcf/ENCFF653UPW.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/29/c86808d3-ecc0-4883-abde-8c25c55a3dcf/ENCFF653UPW.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	low read length, control low read depth, low read depth		
ENCFF288SMM	bigBed narrowPeak	bigBed	narrowPeak	replicated peaks	GRCh38	ENCSR000DWD	Histone ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										H3K4me3-human	DNA						2011-02-11	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF706WUF/	1743474	ENCODE Processing Pipeline	51ae1f5eaf4ef6b9c38be85699bcde66		https://www.encodeproject.org/files/ENCFF288SMM/@@download/ENCFF288SMM.bigBed				released	s3://encode-public/2020/09/29/5566bb6e-4aaa-422d-b75a-1ac80d2a0cc8/ENCFF288SMM.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/09/29/5566bb6e-4aaa-422d-b75a-1ac80d2a0cc8/ENCFF288SMM.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	low read length, control low read depth, low read depth		
ENCFF313FYW	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR000DWD	Histone ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										H3K4me3-human	DNA						2011-02-11	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF656DMV/, /files/ENCFF440ARP/, /files/ENCFF897QAS/, /files/ENCFF356LFX/	762980	ENCODE Processing Pipeline	05e1ad58148f1ca584701400bf47739e		https://www.encodeproject.org/files/ENCFF313FYW/@@download/ENCFF313FYW.bed.gz				released	s3://encode-public/2020/09/29/c901c0b6-20b5-4705-8f07-bc0102f1ef16/ENCFF313FYW.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/29/c901c0b6-20b5-4705-8f07-bc0102f1ef16/ENCFF313FYW.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	low read length, control low read depth, low read depth		
ENCFF706WUF	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR000DWD	Histone ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										H3K4me3-human	DNA						2011-02-11	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF656DMV/, /files/ENCFF440ARP/, /files/ENCFF897QAS/, /files/ENCFF356LFX/	766658	ENCODE Processing Pipeline	f7616f8937225476151f4af2262dcfeb		https://www.encodeproject.org/files/ENCFF706WUF/@@download/ENCFF706WUF.bed.gz				released	s3://encode-public/2020/09/29/69495143-c81c-4d2a-8fb5-9e116a6280f1/ENCFF706WUF.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/29/69495143-c81c-4d2a-8fb5-9e116a6280f1/ENCFF706WUF.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	low read length, control low read depth, low read depth		
ENCFF329UZE	bigBed narrowPeak	bigBed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR000DWD	Histone ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										H3K4me3-human	DNA						2011-02-11	ENCODE		see document		1	1_1							/files/ENCFF653UPW/	1597965	ENCODE Processing Pipeline	13900e5feb6c7a182ee9a7db16e05248		https://www.encodeproject.org/files/ENCFF329UZE/@@download/ENCFF329UZE.bigBed				released	s3://encode-public/2020/09/29/c562e3f9-de01-493d-9fd6-bf393fced646/ENCFF329UZE.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/09/29/c562e3f9-de01-493d-9fd6-bf393fced646/ENCFF329UZE.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	low read length, control low read depth, low read depth		
ENCFF549RYG	bam	bam		unfiltered alignments	GRCh38	ENCSR000AKQ	Histone ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										H3K27me3-human	DNA						2011-02-10	ENCODE		see document	300-600	1	1_1		36					/files/ENCFF110MCL/, /files/ENCFF000BXP/	840801211	ENCODE Processing Pipeline	cdbdce745ed06dc2c944b3d1b70de986		https://www.encodeproject.org/files/ENCFF549RYG/@@download/ENCFF549RYG.bam				released	s3://encode-public/2022/06/14/46cc2ac3-edba-4d8f-b2b1-95932dd76ce6/ENCFF549RYG.bam	https://datasetencode.blob.core.windows.net/dataset/2022/06/14/46cc2ac3-edba-4d8f-b2b1-95932dd76ce6/ENCFF549RYG.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.0 GRCh38	released	mild to moderate bottlenecking, moderate library complexity, low read length, inconsistent platforms, mixed read lengths	control insufficient read depth, insufficient read depth	
ENCFF306FUV	bam	bam		alignments	GRCh38	ENCSR000AKQ	Histone ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										H3K27me3-human	DNA						2011-02-10	ENCODE		see document	300-600	2	2_1		36					/files/ENCFF110MCL/, /files/ENCFF000BXN/	302767788	ENCODE Processing Pipeline	c8f23acba84526fe9d24d94d45f89e5a		https://www.encodeproject.org/files/ENCFF306FUV/@@download/ENCFF306FUV.bam				released	s3://encode-public/2022/06/14/eeeb0d15-30fd-457e-836c-30e35c0e940c/ENCFF306FUV.bam	https://datasetencode.blob.core.windows.net/dataset/2022/06/14/eeeb0d15-30fd-457e-836c-30e35c0e940c/ENCFF306FUV.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.0 GRCh38	released	mild to moderate bottlenecking, moderate library complexity, low read length, matching md5 sums, inconsistent platforms, mixed read lengths	control insufficient read depth, insufficient read depth	
ENCFF483EPA	bam	bam		unfiltered alignments	GRCh38	ENCSR000AKQ	Histone ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										H3K27me3-human	DNA						2011-02-10	ENCODE		see document	300-600	2	2_1		36					/files/ENCFF110MCL/, /files/ENCFF000BXN/	911595338	ENCODE Processing Pipeline	98301982f32dbc6ff153d9132150f704		https://www.encodeproject.org/files/ENCFF483EPA/@@download/ENCFF483EPA.bam				released	s3://encode-public/2022/06/14/2481b71f-36a8-48cb-9ad3-fc8a8c1dd75e/ENCFF483EPA.bam	https://datasetencode.blob.core.windows.net/dataset/2022/06/14/2481b71f-36a8-48cb-9ad3-fc8a8c1dd75e/ENCFF483EPA.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.0 GRCh38	released	mild to moderate bottlenecking, moderate library complexity, low read length, inconsistent platforms, mixed read lengths	control insufficient read depth, insufficient read depth	
ENCFF351YGP	bam	bam		unfiltered alignments	GRCh38	ENCSR000AKQ	Histone ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										H3K27me3-human	DNA						2011-02-10	ENCODE		see document	300-600	3	3_1, 3_2		36					/files/ENCFF014OTE/, /files/ENCFF110MCL/, /files/ENCFF699LBD/, /files/ENCFF936TRH/, /files/ENCFF465KWY/	4227687116	ENCODE Processing Pipeline	a3a30a3c1c1cc7823db9f753741d8ae4		https://www.encodeproject.org/files/ENCFF351YGP/@@download/ENCFF351YGP.bam				released	s3://encode-public/2022/06/14/357eb486-b9f5-427a-98b9-f340a4987ae2/ENCFF351YGP.bam	https://datasetencode.blob.core.windows.net/dataset/2022/06/14/357eb486-b9f5-427a-98b9-f340a4987ae2/ENCFF351YGP.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.0 GRCh38	released	mild to moderate bottlenecking, moderate library complexity, low read length, inconsistent platforms, mixed read lengths	control insufficient read depth, insufficient read depth	
ENCFF954SSM	bam	bam		alignments	GRCh38	ENCSR000AKQ	Histone ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										H3K27me3-human	DNA						2011-02-10	ENCODE		see document	300-600	1	1_1		36					/files/ENCFF110MCL/, /files/ENCFF000BXP/	412226724	ENCODE Processing Pipeline	6dc68cf77febd11fad638506ef229085		https://www.encodeproject.org/files/ENCFF954SSM/@@download/ENCFF954SSM.bam				released	s3://encode-public/2022/06/14/ad1fa192-b51c-4b7e-a4d8-3fcc7b35eec3/ENCFF954SSM.bam	https://datasetencode.blob.core.windows.net/dataset/2022/06/14/ad1fa192-b51c-4b7e-a4d8-3fcc7b35eec3/ENCFF954SSM.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.0 GRCh38	released	mild to moderate bottlenecking, moderate library complexity, low read length, matching md5 sums, inconsistent platforms, mixed read lengths	control insufficient read depth, insufficient read depth	
ENCFF753WUL	bam	bam		alignments	GRCh38	ENCSR000AKQ	Histone ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										H3K27me3-human	DNA						2011-02-10	ENCODE		see document	300-600	3	3_1, 3_2		36					/files/ENCFF014OTE/, /files/ENCFF110MCL/, /files/ENCFF699LBD/, /files/ENCFF936TRH/, /files/ENCFF465KWY/	3149883997	ENCODE Processing Pipeline	04c8f37fa98ed63dab3e7f7eaf668a62		https://www.encodeproject.org/files/ENCFF753WUL/@@download/ENCFF753WUL.bam				released	s3://encode-public/2022/06/14/2c21d33b-37ea-4dcf-b592-df0ed744a8d4/ENCFF753WUL.bam	https://datasetencode.blob.core.windows.net/dataset/2022/06/14/2c21d33b-37ea-4dcf-b592-df0ed744a8d4/ENCFF753WUL.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.0 GRCh38	released	mild to moderate bottlenecking, moderate library complexity, low read length, inconsistent platforms, mixed read lengths	control insufficient read depth, insufficient read depth	
ENCFF887TRX	bigWig	bigWig		signal p-value	GRCh38	ENCSR000AKQ	Histone ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										H3K27me3-human	DNA						2011-02-10	ENCODE		see document	300-600	3	3_1, 3_2							/files/ENCFF226FKB/, /files/ENCFF753WUL/, /files/ENCFF666YXZ/, /files/ENCFF420ARY/	1371121307	ENCODE Processing Pipeline	34363ab4e3282052ae0c4074e387b685		https://www.encodeproject.org/files/ENCFF887TRX/@@download/ENCFF887TRX.bigWig				released	s3://encode-public/2022/06/16/433efb95-5d22-4500-b496-2648c8a5a082/ENCFF887TRX.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/06/16/433efb95-5d22-4500-b496-2648c8a5a082/ENCFF887TRX.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.0 GRCh38	released	mild to moderate bottlenecking, moderate library complexity, low read length, inconsistent platforms, mixed read lengths	control insufficient read depth, insufficient read depth	
ENCFF509EWI	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR000AKQ	Histone ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										H3K27me3-human	DNA						2011-02-10	ENCODE		see document	300-600	1, 2, 3	1_1, 2_1, 3_1, 3_2							/files/ENCFF666YXZ/, /files/ENCFF306FUV/, /files/ENCFF753WUL/, /files/ENCFF226FKB/, /files/ENCFF420ARY/, /files/ENCFF356LFX/, /files/ENCFF954SSM/	872903	ENCODE Processing Pipeline	26b27b87b804981410421b801497e16a		https://www.encodeproject.org/files/ENCFF509EWI/@@download/ENCFF509EWI.bed.gz				released	s3://encode-public/2022/06/16/f9b38daa-6d1b-4624-932e-d8f4e42aa16f/ENCFF509EWI.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/06/16/f9b38daa-6d1b-4624-932e-d8f4e42aa16f/ENCFF509EWI.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.0 GRCh38	released	mild to moderate bottlenecking, moderate library complexity, low read length, inconsistent platforms, mixed read lengths	control insufficient read depth, insufficient read depth	
ENCFF353TWP	bigWig	bigWig		signal p-value	GRCh38	ENCSR000AKQ	Histone ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										H3K27me3-human	DNA						2011-02-10	ENCODE		see document	300-600	1	1_1							/files/ENCFF226FKB/, /files/ENCFF666YXZ/, /files/ENCFF420ARY/, /files/ENCFF954SSM/	609665011	ENCODE Processing Pipeline	c9579d685b3ba16faac4ec29715befcc		https://www.encodeproject.org/files/ENCFF353TWP/@@download/ENCFF353TWP.bigWig				released	s3://encode-public/2022/06/16/c0b6200b-1df7-492b-92e4-34d829f628eb/ENCFF353TWP.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/06/16/c0b6200b-1df7-492b-92e4-34d829f628eb/ENCFF353TWP.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.0 GRCh38	released	mild to moderate bottlenecking, moderate library complexity, low read length, matching md5 sums, inconsistent platforms, mixed read lengths	control insufficient read depth, insufficient read depth	
ENCFF964LSZ	bigWig	bigWig		fold change over control	GRCh38	ENCSR000AKQ	Histone ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										H3K27me3-human	DNA						2011-02-10	ENCODE		see document	300-600	2	2_1							/files/ENCFF226FKB/, /files/ENCFF666YXZ/, /files/ENCFF420ARY/, /files/ENCFF306FUV/	230159638	ENCODE Processing Pipeline	941b3a17b55b95e5d1f3f9e75a22fe4c		https://www.encodeproject.org/files/ENCFF964LSZ/@@download/ENCFF964LSZ.bigWig				released	s3://encode-public/2022/06/16/7a532afe-9897-490a-a3dc-3252b1018b4a/ENCFF964LSZ.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/06/16/7a532afe-9897-490a-a3dc-3252b1018b4a/ENCFF964LSZ.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.0 GRCh38	released	mild to moderate bottlenecking, moderate library complexity, low read length, matching md5 sums, inconsistent platforms, mixed read lengths	control insufficient read depth, insufficient read depth	
ENCFF694VLF	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR000AKQ	Histone ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										H3K27me3-human	DNA						2011-02-10	ENCODE		see document	300-600	2	2_1							/files/ENCFF666YXZ/, /files/ENCFF306FUV/, /files/ENCFF226FKB/, /files/ENCFF420ARY/, /files/ENCFF356LFX/	963721	ENCODE Processing Pipeline	86c8afa6e659a644f05c5c18ed08bf90		https://www.encodeproject.org/files/ENCFF694VLF/@@download/ENCFF694VLF.bed.gz				released	s3://encode-public/2022/06/16/40f55fc5-eb1c-4f6d-8e7e-bd616bbe3710/ENCFF694VLF.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/06/16/40f55fc5-eb1c-4f6d-8e7e-bd616bbe3710/ENCFF694VLF.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.0 GRCh38	released	mild to moderate bottlenecking, moderate library complexity, low read length, matching md5 sums, inconsistent platforms, mixed read lengths	control insufficient read depth, insufficient read depth	
ENCFF323WOT	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR000AKQ	Histone ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										H3K27me3-human	DNA						2011-02-10	ENCODE		see document	300-600	1, 2, 3	1_1, 2_1, 3_1, 3_2							/files/ENCFF666YXZ/, /files/ENCFF306FUV/, /files/ENCFF753WUL/, /files/ENCFF226FKB/, /files/ENCFF420ARY/, /files/ENCFF356LFX/, /files/ENCFF954SSM/	2402524	ENCODE Processing Pipeline	4422969d0b63260e2fcb83e10fdcc02f		https://www.encodeproject.org/files/ENCFF323WOT/@@download/ENCFF323WOT.bed.gz				released	s3://encode-public/2022/06/16/8a328893-ce7a-4873-80aa-47b306c985fc/ENCFF323WOT.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/06/16/8a328893-ce7a-4873-80aa-47b306c985fc/ENCFF323WOT.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.0 GRCh38	released	mild to moderate bottlenecking, moderate library complexity, low read length, inconsistent platforms, mixed read lengths	control insufficient read depth, insufficient read depth	
ENCFF578EES	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR000AKQ	Histone ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										H3K27me3-human	DNA						2011-02-10	ENCODE		see document	300-600	1, 2, 3	1_1, 2_1, 3_1, 3_2							/files/ENCFF666YXZ/, /files/ENCFF306FUV/, /files/ENCFF753WUL/, /files/ENCFF226FKB/, /files/ENCFF420ARY/, /files/ENCFF356LFX/, /files/ENCFF954SSM/	1934739	ENCODE Processing Pipeline	43652dabddf851e8eb0ee11a38ad73e2		https://www.encodeproject.org/files/ENCFF578EES/@@download/ENCFF578EES.bed.gz				released	s3://encode-public/2022/06/16/d0281e2b-cd08-4d0e-9e95-fa3db9c97121/ENCFF578EES.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/06/16/d0281e2b-cd08-4d0e-9e95-fa3db9c97121/ENCFF578EES.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.0 GRCh38	released	mild to moderate bottlenecking, moderate library complexity, low read length, inconsistent platforms, mixed read lengths	control insufficient read depth, insufficient read depth	
ENCFF556RMK	bigBed narrowPeak	bigBed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR000AKQ	Histone ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										H3K27me3-human	DNA						2011-02-10	ENCODE		see document	300-600	2	2_1							/files/ENCFF694VLF/	2095703	ENCODE Processing Pipeline	8a69df21a063108c6905d54a7eec92d6		https://www.encodeproject.org/files/ENCFF556RMK/@@download/ENCFF556RMK.bigBed				released	s3://encode-public/2022/06/16/c4da8cd6-fad3-4f1d-83a1-94795833a572/ENCFF556RMK.bigBed	https://datasetencode.blob.core.windows.net/dataset/2022/06/16/c4da8cd6-fad3-4f1d-83a1-94795833a572/ENCFF556RMK.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.0 GRCh38	released	mild to moderate bottlenecking, moderate library complexity, low read length, matching md5 sums, inconsistent platforms, mixed read lengths	control insufficient read depth, insufficient read depth	
ENCFF821IZF	bigWig	bigWig		fold change over control	GRCh38	ENCSR000AKQ	Histone ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										H3K27me3-human	DNA						2011-02-10	ENCODE		see document	300-600	1	1_1							/files/ENCFF226FKB/, /files/ENCFF666YXZ/, /files/ENCFF420ARY/, /files/ENCFF954SSM/	339671984	ENCODE Processing Pipeline	87b339885f9029c6097134ededf944f5		https://www.encodeproject.org/files/ENCFF821IZF/@@download/ENCFF821IZF.bigWig				released	s3://encode-public/2022/06/16/baef7a86-ff7d-4d92-97d0-cec028e87db8/ENCFF821IZF.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/06/16/baef7a86-ff7d-4d92-97d0-cec028e87db8/ENCFF821IZF.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.0 GRCh38	released	mild to moderate bottlenecking, moderate library complexity, low read length, matching md5 sums, inconsistent platforms, mixed read lengths	control insufficient read depth, insufficient read depth	
ENCFF257EQA	bigWig	bigWig		signal p-value	GRCh38	ENCSR000AKQ	Histone ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										H3K27me3-human	DNA						2011-02-10	ENCODE		see document	300-600	2	2_1							/files/ENCFF226FKB/, /files/ENCFF666YXZ/, /files/ENCFF420ARY/, /files/ENCFF306FUV/	594116287	ENCODE Processing Pipeline	172d8ec2923b8a1d3aa964902f5d6938		https://www.encodeproject.org/files/ENCFF257EQA/@@download/ENCFF257EQA.bigWig				released	s3://encode-public/2022/06/16/945f0379-13b8-42e7-a9fb-69ef4b908dad/ENCFF257EQA.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/06/16/945f0379-13b8-42e7-a9fb-69ef4b908dad/ENCFF257EQA.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.0 GRCh38	released	mild to moderate bottlenecking, moderate library complexity, low read length, matching md5 sums, inconsistent platforms, mixed read lengths	control insufficient read depth, insufficient read depth	
ENCFF655QPL	bigWig	bigWig		fold change over control	GRCh38	ENCSR000AKQ	Histone ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										H3K27me3-human	DNA						2011-02-10	ENCODE		see document	300-600	3	3_1, 3_2							/files/ENCFF226FKB/, /files/ENCFF753WUL/, /files/ENCFF666YXZ/, /files/ENCFF420ARY/	1345830819	ENCODE Processing Pipeline	538b7ad3b05af170cfb4c1392ca7e98c		https://www.encodeproject.org/files/ENCFF655QPL/@@download/ENCFF655QPL.bigWig				released	s3://encode-public/2022/06/16/7a49ac77-0a39-4acc-bd34-9a547e8d24a7/ENCFF655QPL.bigWig	https://datasetencode.blob.core.windows.net/dataset/2022/06/16/7a49ac77-0a39-4acc-bd34-9a547e8d24a7/ENCFF655QPL.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.0 GRCh38	released	mild to moderate bottlenecking, moderate library complexity, low read length, inconsistent platforms, mixed read lengths	control insufficient read depth, insufficient read depth	
