File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF180KAV	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR405KTQ	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/23462/'], '@type': ['Target', 'Item'], 'name': 'HEY1-human', 'label': 'HEY1', '@id': '/targets/HEY1-human/', 'title': 'HEY1 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '67d677fa-1e3d-468c-bf56-d0d3ff8ec8c2', 'status': 'released'}				HEY1-human	DNA						2020-08-03	ENCODE		sonication (Bioruptor Pico)	250-450	1, 2	1_1, 2_1							/files/ENCFF356LFX/, /files/ENCFF063RIC/, /files/ENCFF440OLI/, /files/ENCFF126GGH/	52800	ENCODE Processing Pipeline	f5d849f5f35986f10762d5507c0d0bba		https://www.encodeproject.org/files/ENCFF180KAV/@@download/ENCFF180KAV.bed.gz				released	s3://encode-public/2020/07/08/68b12fbc-348f-4fa1-9a0d-9483a33d9758/ENCFF180KAV.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/07/08/68b12fbc-348f-4fa1-9a0d-9483a33d9758/ENCFF180KAV.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.0 GRCh38	released	borderline replicate concordance, mild to moderate bottlenecking, moderate library complexity		
ENCFF612JUY	bigWig	bigWig		signal p-value	GRCh38	ENCSR405KTQ	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/23462/'], '@type': ['Target', 'Item'], 'name': 'HEY1-human', 'label': 'HEY1', '@id': '/targets/HEY1-human/', 'title': 'HEY1 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '67d677fa-1e3d-468c-bf56-d0d3ff8ec8c2', 'status': 'released'}				HEY1-human	DNA						2020-08-03	ENCODE		sonication (Bioruptor Pico)	250-450	1, 2	1_1, 2_1							/files/ENCFF063RIC/, /files/ENCFF440OLI/, /files/ENCFF126GGH/	1503287924	ENCODE Processing Pipeline	5b26f8bdd6dd470ee4f531c285ba3dca		https://www.encodeproject.org/files/ENCFF612JUY/@@download/ENCFF612JUY.bigWig				released	s3://encode-public/2020/07/08/99fd2932-5702-4c18-a8cd-22efaaf48cc1/ENCFF612JUY.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/07/08/99fd2932-5702-4c18-a8cd-22efaaf48cc1/ENCFF612JUY.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.0 GRCh38	released	borderline replicate concordance, mild to moderate bottlenecking, moderate library complexity		
ENCFF431CYU	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR405KTQ	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/23462/'], '@type': ['Target', 'Item'], 'name': 'HEY1-human', 'label': 'HEY1', '@id': '/targets/HEY1-human/', 'title': 'HEY1 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '67d677fa-1e3d-468c-bf56-d0d3ff8ec8c2', 'status': 'released'}				HEY1-human	DNA						2020-08-03	ENCODE		sonication (Bioruptor Pico)	250-450	1, 2	1_1, 2_1							/files/ENCFF180KAV/	160674	ENCODE Processing Pipeline	ab87a69ecd9be6ca8ed1b2c375a6d95b		https://www.encodeproject.org/files/ENCFF431CYU/@@download/ENCFF431CYU.bigBed				released	s3://encode-public/2020/07/08/797679de-35f8-486f-aa6f-073b31e2194f/ENCFF431CYU.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/07/08/797679de-35f8-486f-aa6f-073b31e2194f/ENCFF431CYU.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.0 GRCh38	released	borderline replicate concordance, mild to moderate bottlenecking, moderate library complexity		
ENCFF986QSP	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR388ZRV	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/282890/'], '@type': ['Target', 'Item'], 'name': 'ZNF311-human', 'label': 'ZNF311', '@id': '/targets/ZNF311-human/', 'title': 'ZNF311 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '151b817d-4c26-4b53-83f3-0a3bb0e653a1', 'status': 'released'}				ZNF311-human	DNA						2020-08-03	ENCODE		sonication (Bioruptor Pico)	250-450	1, 2	1_1, 2_1							/files/ENCFF080KWE/	344731	ENCODE Processing Pipeline	75f6879be485d417d0c182a84e7434d5		https://www.encodeproject.org/files/ENCFF986QSP/@@download/ENCFF986QSP.bigBed				released	s3://encode-public/2020/07/03/32b1e51b-aae2-4229-9db7-c588cecb055a/ENCFF986QSP.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/07/03/32b1e51b-aae2-4229-9db7-c588cecb055a/ENCFF986QSP.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
ENCFF865XSE	bigWig	bigWig		signal p-value	GRCh38	ENCSR388ZRV	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/282890/'], '@type': ['Target', 'Item'], 'name': 'ZNF311-human', 'label': 'ZNF311', '@id': '/targets/ZNF311-human/', 'title': 'ZNF311 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '151b817d-4c26-4b53-83f3-0a3bb0e653a1', 'status': 'released'}				ZNF311-human	DNA						2020-08-03	ENCODE		sonication (Bioruptor Pico)	250-450	1, 2	1_1, 2_1							/files/ENCFF845CVA/, /files/ENCFF174OKT/, /files/ENCFF701BKH/	1100296700	ENCODE Processing Pipeline	2f177e901465bfafcbb183d7d87f6a88		https://www.encodeproject.org/files/ENCFF865XSE/@@download/ENCFF865XSE.bigWig				released	s3://encode-public/2020/07/03/812e932e-01ac-4d75-85bb-b8b0a0988f3f/ENCFF865XSE.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/07/03/812e932e-01ac-4d75-85bb-b8b0a0988f3f/ENCFF865XSE.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
ENCFF080KWE	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR388ZRV	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/282890/'], '@type': ['Target', 'Item'], 'name': 'ZNF311-human', 'label': 'ZNF311', '@id': '/targets/ZNF311-human/', 'title': 'ZNF311 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '151b817d-4c26-4b53-83f3-0a3bb0e653a1', 'status': 'released'}				ZNF311-human	DNA						2020-08-03	ENCODE		sonication (Bioruptor Pico)	250-450	1, 2	1_1, 2_1							/files/ENCFF845CVA/, /files/ENCFF356LFX/, /files/ENCFF174OKT/, /files/ENCFF701BKH/	139362	ENCODE Processing Pipeline	5a855f38df14a9bab3e7e84b160876f2		https://www.encodeproject.org/files/ENCFF080KWE/@@download/ENCFF080KWE.bed.gz				released	s3://encode-public/2020/07/03/13cfd24e-af2e-4226-a453-75fd68cd6257/ENCFF080KWE.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/07/03/13cfd24e-af2e-4226-a453-75fd68cd6257/ENCFF080KWE.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
ENCFF156EZP	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR568YNC	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1078'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/79027/'], '@type': ['Target', 'Item'], 'name': 'ZNF655-human', 'label': 'ZNF655', '@id': '/targets/ZNF655-human/', 'title': 'ZNF655 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'abff7545-8534-4c9f-a717-bacfe5bdfc51', 'status': 'released'}				ZNF655-human	DNA						2021-05-18	ENCODE		sonication (Bioruptor Pico)	250-450	1, 2	1_1, 2_1							/files/ENCFF356LFX/, /files/ENCFF581NMF/, /files/ENCFF440OLI/, /files/ENCFF886KDT/	16154	ENCODE Processing Pipeline	5af4c9db2db7c396815e457a6ccdb1bb		https://www.encodeproject.org/files/ENCFF156EZP/@@download/ENCFF156EZP.bed.gz				released	s3://encode-public/2020/07/08/a95ce577-b328-4f8d-973d-9a9946adad31/ENCFF156EZP.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/07/08/a95ce577-b328-4f8d-973d-9a9946adad31/ENCFF156EZP.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.0 GRCh38	released			
ENCFF595COK	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR568YNC	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1078'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/79027/'], '@type': ['Target', 'Item'], 'name': 'ZNF655-human', 'label': 'ZNF655', '@id': '/targets/ZNF655-human/', 'title': 'ZNF655 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'abff7545-8534-4c9f-a717-bacfe5bdfc51', 'status': 'released'}				ZNF655-human	DNA						2021-05-18	ENCODE		sonication (Bioruptor Pico)	250-450	1, 2	1_1, 2_1							/files/ENCFF156EZP/	89745	ENCODE Processing Pipeline	c23d30dab721d4ebac38db4b6cc7873a		https://www.encodeproject.org/files/ENCFF595COK/@@download/ENCFF595COK.bigBed				released	s3://encode-public/2020/07/08/f9bf41b5-5acb-4a01-b352-6617c4da2196/ENCFF595COK.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/07/08/f9bf41b5-5acb-4a01-b352-6617c4da2196/ENCFF595COK.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.0 GRCh38	released			
ENCFF974KEW	bigWig	bigWig		signal p-value	GRCh38	ENCSR568YNC	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1078'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/79027/'], '@type': ['Target', 'Item'], 'name': 'ZNF655-human', 'label': 'ZNF655', '@id': '/targets/ZNF655-human/', 'title': 'ZNF655 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'abff7545-8534-4c9f-a717-bacfe5bdfc51', 'status': 'released'}				ZNF655-human	DNA						2021-05-18	ENCODE		sonication (Bioruptor Pico)	250-450	1, 2	1_1, 2_1							/files/ENCFF581NMF/, /files/ENCFF440OLI/, /files/ENCFF886KDT/	1358843833	ENCODE Processing Pipeline	166f782fd13847cfd502314b05ba56fb		https://www.encodeproject.org/files/ENCFF974KEW/@@download/ENCFF974KEW.bigWig				released	s3://encode-public/2020/07/08/f5c4e3f5-f305-48cf-9d0c-746ad06b7ca2/ENCFF974KEW.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/07/08/f5c4e3f5-f305-48cf-9d0c-746ad06b7ca2/ENCFF974KEW.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.0 GRCh38	released			
ENCFF207MLR	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR758PLU	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/79797/'], '@type': ['Target', 'Item'], 'name': 'ZNF408-human', 'label': 'ZNF408', '@id': '/targets/ZNF408-human/', 'title': 'ZNF408 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'ed103dde-4ffc-4949-9599-665906011496', 'status': 'released'}				ZNF408-human	DNA						2020-08-03	ENCODE		sonication (Bioruptor Pico)	250-450	1, 2	1_1, 2_1							/files/ENCFF356LFX/, /files/ENCFF467YII/, /files/ENCFF908WGN/, /files/ENCFF174OKT/	13494	ENCODE Processing Pipeline	24051023d6fd17519b1b246acc400229		https://www.encodeproject.org/files/ENCFF207MLR/@@download/ENCFF207MLR.bed.gz				released	s3://encode-public/2020/07/03/aa46571f-9f13-4e48-b71d-120e407d16e5/ENCFF207MLR.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/07/03/aa46571f-9f13-4e48-b71d-120e407d16e5/ENCFF207MLR.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	low read depth, mild to moderate bottlenecking, moderate library complexity		
ENCFF243OUW	bigWig	bigWig		signal p-value	GRCh38	ENCSR758PLU	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/79797/'], '@type': ['Target', 'Item'], 'name': 'ZNF408-human', 'label': 'ZNF408', '@id': '/targets/ZNF408-human/', 'title': 'ZNF408 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'ed103dde-4ffc-4949-9599-665906011496', 'status': 'released'}				ZNF408-human	DNA						2020-08-03	ENCODE		sonication (Bioruptor Pico)	250-450	1, 2	1_1, 2_1							/files/ENCFF467YII/, /files/ENCFF908WGN/, /files/ENCFF174OKT/	1310366569	ENCODE Processing Pipeline	c4e34b76e7c278408657dd75fe2ded4f		https://www.encodeproject.org/files/ENCFF243OUW/@@download/ENCFF243OUW.bigWig				released	s3://encode-public/2020/07/03/bda06276-e6b5-4296-9848-23db3db623a5/ENCFF243OUW.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/07/03/bda06276-e6b5-4296-9848-23db3db623a5/ENCFF243OUW.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	low read depth, mild to moderate bottlenecking, moderate library complexity		
ENCFF208SRY	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR758PLU	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/79797/'], '@type': ['Target', 'Item'], 'name': 'ZNF408-human', 'label': 'ZNF408', '@id': '/targets/ZNF408-human/', 'title': 'ZNF408 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'ed103dde-4ffc-4949-9599-665906011496', 'status': 'released'}				ZNF408-human	DNA						2020-08-03	ENCODE		sonication (Bioruptor Pico)	250-450	1, 2	1_1, 2_1							/files/ENCFF207MLR/	94386	ENCODE Processing Pipeline	cf2985ab8fe1a2ae023afa140d140023		https://www.encodeproject.org/files/ENCFF208SRY/@@download/ENCFF208SRY.bigBed				released	s3://encode-public/2020/07/03/bff7e37f-8836-4505-ae60-4402405e476e/ENCFF208SRY.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/07/03/bff7e37f-8836-4505-ae60-4402405e476e/ENCFF208SRY.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	low read depth, mild to moderate bottlenecking, moderate library complexity		
ENCFF483LYL	bigWig	bigWig		signal p-value	GRCh38	ENCSR036QIR	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/1871/'], '@type': ['Target', 'Item'], 'name': 'E2F3-human', 'label': 'E2F3', '@id': '/targets/E2F3-human/', 'title': 'E2F3 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'be015b4a-972b-47c8-afb7-5e395199ea23', 'status': 'released'}				E2F3-human	DNA						2020-08-03	ENCODE		sonication (Bioruptor Pico)	250-450	1, 2	1_1, 2_1							/files/ENCFF949LTD/, /files/ENCFF174OKT/, /files/ENCFF269AZH/	1421597516	ENCODE Processing Pipeline	c0fd90e8ae8e49cd53b71faa438835a6		https://www.encodeproject.org/files/ENCFF483LYL/@@download/ENCFF483LYL.bigWig				released	s3://encode-public/2020/07/03/f6c593f3-3ea4-4629-8dee-f6d78d266c1a/ENCFF483LYL.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/07/03/f6c593f3-3ea4-4629-8dee-f6d78d266c1a/ENCFF483LYL.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	mild to moderate bottlenecking		
ENCFF922ILX	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR036QIR	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/1871/'], '@type': ['Target', 'Item'], 'name': 'E2F3-human', 'label': 'E2F3', '@id': '/targets/E2F3-human/', 'title': 'E2F3 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'be015b4a-972b-47c8-afb7-5e395199ea23', 'status': 'released'}				E2F3-human	DNA						2020-08-03	ENCODE		sonication (Bioruptor Pico)	250-450	1, 2	1_1, 2_1							/files/ENCFF710UAZ/	333021	ENCODE Processing Pipeline	234a561a9f5bf375be85f842ca04a26c		https://www.encodeproject.org/files/ENCFF922ILX/@@download/ENCFF922ILX.bigBed				released	s3://encode-public/2020/07/03/379a0083-0afb-4d01-bc9b-5260f78ca6ac/ENCFF922ILX.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/07/03/379a0083-0afb-4d01-bc9b-5260f78ca6ac/ENCFF922ILX.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	mild to moderate bottlenecking		
ENCFF710UAZ	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR036QIR	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/1871/'], '@type': ['Target', 'Item'], 'name': 'E2F3-human', 'label': 'E2F3', '@id': '/targets/E2F3-human/', 'title': 'E2F3 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'be015b4a-972b-47c8-afb7-5e395199ea23', 'status': 'released'}				E2F3-human	DNA						2020-08-03	ENCODE		sonication (Bioruptor Pico)	250-450	1, 2	1_1, 2_1							/files/ENCFF949LTD/, /files/ENCFF356LFX/, /files/ENCFF174OKT/, /files/ENCFF269AZH/	160591	ENCODE Processing Pipeline	7c5edafafd9e3235282b2b096d560175		https://www.encodeproject.org/files/ENCFF710UAZ/@@download/ENCFF710UAZ.bed.gz				released	s3://encode-public/2020/07/03/030a7f06-d713-4602-838f-1d0e46955b98/ENCFF710UAZ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/07/03/030a7f06-d713-4602-838f-1d0e46955b98/ENCFF710UAZ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	mild to moderate bottlenecking		
ENCFF972RAQ	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR504HOI	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'dbxrefs': ['FactorBook:SRF'], 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/6722/'], '@type': ['Target', 'Item'], 'label': 'SRF', 'title': 'SRF (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'f22f584e-9bfb-4107-88b8-6560bc45efff', 'schema_version': '14', 'name': 'SRF-human', '@id': '/targets/SRF-human/', 'status': 'released'}				SRF-human	DNA				formaldehyde		2022-01-25	ENCODE		sonication (Bioruptor Pico)	450-650, 250-450	2, 3	2_1, 3_1							/files/ENCFF716OTE/	172756	ENCODE Processing Pipeline	8c94cd3f0f6ef90b11b5d9c99af909f0		https://www.encodeproject.org/files/ENCFF972RAQ/@@download/ENCFF972RAQ.bigBed				released	s3://encode-public/2020/09/14/a58009f5-92e4-4738-b62d-b8f46fbcc3b0/ENCFF972RAQ.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/09/14/a58009f5-92e4-4738-b62d-b8f46fbcc3b0/ENCFF972RAQ.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	mild to moderate bottlenecking		
