File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF084KHS	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR400FSM	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens					insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/5437/'], '@type': ['Target', 'Item'], 'name': 'POLR2H-human', 'label': 'POLR2H', '@id': '/targets/POLR2H-human/', 'title': 'POLR2H (Homo sapiens)', 'investigated_as': ['RNA polymerase complex'], 'uuid': '9b8befd9-1033-41dd-8fd9-eaeb89e1847c', 'status': 'released'}		hg19 3 183960243 184172462		POLR2H-human	DNA						2016-08-24	ENCODE				1, 2	1_1, 2_1							/files/ENCFF561FZW/, /files/ENCFF793OPF/, /files/ENCFF356LFX/, /files/ENCFF399TWD/	448145	ENCODE Processing Pipeline	12505ad813de56250b27ffb1dd35622d		https://www.encodeproject.org/files/ENCFF084KHS/@@download/ENCFF084KHS.bed.gz				released	s3://encode-public/2020/11/27/afd60037-6d19-461b-bfad-19e088ace15d/ENCFF084KHS.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/11/27/afd60037-6d19-461b-bfad-19e088ace15d/ENCFF084KHS.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	missing compliant biosample characterization, missing genetic modification characterization, low read depth, mild to moderate bottlenecking, control low read depth, moderate library complexity		
ENCFF985YBO	bigWig	bigWig		signal p-value	GRCh38	ENCSR350XWY	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										C11orf30-human	DNA						2016-09-20	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF735JLB/, /files/ENCFF764UUM/, /files/ENCFF435IKF/, /files/ENCFF554APQ/	1901559830	ENCODE Processing Pipeline	a5626ae689af60ac748d54056211c513		https://www.encodeproject.org/files/ENCFF985YBO/@@download/ENCFF985YBO.bigWig				released	s3://encode-public/2020/11/27/5b43bba9-6a22-434d-8918-c4037ce16ee7/ENCFF985YBO.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/11/27/5b43bba9-6a22-434d-8918-c4037ce16ee7/ENCFF985YBO.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking, low read depth		
ENCFF038WQY	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR350XWY	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										C11orf30-human	DNA						2016-09-20	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF356LFX/, /files/ENCFF435IKF/, /files/ENCFF735JLB/, /files/ENCFF764UUM/, /files/ENCFF554APQ/	989015	ENCODE Processing Pipeline	9f104b1b537696d9ee095a6766efcd0b		https://www.encodeproject.org/files/ENCFF038WQY/@@download/ENCFF038WQY.bed.gz				released	s3://encode-public/2020/11/27/1e4b3be7-ddd9-4dcd-b93f-7f1ff51b8a93/ENCFF038WQY.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/11/27/1e4b3be7-ddd9-4dcd-b93f-7f1ff51b8a93/ENCFF038WQY.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking, low read depth		
ENCFF107DBQ	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	GRCh38	ENCSR632DCH	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens					insertion	{'dbxrefs': ['FactorBook:ATF3'], 'aliases': ['michael-snyder:TS-100'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/467/'], '@type': ['Target', 'Item'], 'label': 'ATF3', 'title': 'ATF3 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'bf9cec54-75ce-4795-a4e4-cefc7a6e1191', 'schema_version': '14', 'name': 'ATF3-human', '@id': '/targets/ATF3-human/', 'status': 'released'}		hg19 1 212658547 212847095		ATF3-human	DNA						2016-08-24	ENCODE				1, 2	1_1, 2_1							/files/ENCFF649HJF/, /files/ENCFF817JCI/, /files/ENCFF776QOG/, /files/ENCFF356LFX/	794063	ENCODE Processing Pipeline	a52750b99560c8dfe0ef043e3287371c		https://www.encodeproject.org/files/ENCFF107DBQ/@@download/ENCFF107DBQ.bed.gz				released	s3://encode-public/2020/12/03/1a8a660e-0ef2-43f7-b80c-5ffe8a17c834/ENCFF107DBQ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/03/1a8a660e-0ef2-43f7-b80c-5ffe8a17c834/ENCFF107DBQ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	missing compliant biosample characterization, missing genetic modification characterization, low read depth, mild to moderate bottlenecking, moderate library complexity		
ENCFF804YSZ	bigWig	bigWig		signal p-value	GRCh38	ENCSR632DCH	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens					insertion	{'dbxrefs': ['FactorBook:ATF3'], 'aliases': ['michael-snyder:TS-100'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/467/'], '@type': ['Target', 'Item'], 'label': 'ATF3', 'title': 'ATF3 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'bf9cec54-75ce-4795-a4e4-cefc7a6e1191', 'schema_version': '14', 'name': 'ATF3-human', '@id': '/targets/ATF3-human/', 'status': 'released'}		hg19 1 212658547 212847095		ATF3-human	DNA						2016-08-24	ENCODE				1, 2	1_1, 2_1							/files/ENCFF649HJF/, /files/ENCFF817JCI/, /files/ENCFF776QOG/	1020212114	ENCODE Processing Pipeline	c6f207133164320b4dda9713be322f26		https://www.encodeproject.org/files/ENCFF804YSZ/@@download/ENCFF804YSZ.bigWig				released	s3://encode-public/2020/12/03/c92147a0-36eb-48d3-8ace-9f1633a33982/ENCFF804YSZ.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/12/03/c92147a0-36eb-48d3-8ace-9f1633a33982/ENCFF804YSZ.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	missing compliant biosample characterization, missing genetic modification characterization, low read depth, mild to moderate bottlenecking, moderate library complexity		
ENCFF145GDZ	bigWig	bigWig		signal p-value	GRCh38	ENCSR894CGX	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										SUPT5H-human	DNA						2016-10-14	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF218WWJ/, /files/ENCFF747SVU/, /files/ENCFF822ODT/, /files/ENCFF936FZX/	1779329775	ENCODE Processing Pipeline	f2173e2f626750454f7709e9576615c8		https://www.encodeproject.org/files/ENCFF145GDZ/@@download/ENCFF145GDZ.bigWig				released	s3://encode-public/2020/12/01/5954e1d6-a958-4a92-85eb-77c189d630f4/ENCFF145GDZ.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/12/01/5954e1d6-a958-4a92-85eb-77c189d630f4/ENCFF145GDZ.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released			
ENCFF738XMN	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR894CGX	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										SUPT5H-human	DNA						2016-10-14	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF218WWJ/, /files/ENCFF356LFX/, /files/ENCFF936FZX/, /files/ENCFF822ODT/, /files/ENCFF747SVU/	574429	ENCODE Processing Pipeline	5bc446d413312dc40337ca1d2b6bf717		https://www.encodeproject.org/files/ENCFF738XMN/@@download/ENCFF738XMN.bed.gz				released	s3://encode-public/2020/12/01/bbfe3dba-a2a7-4ffb-a279-79d7c5a296f3/ENCFF738XMN.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/01/bbfe3dba-a2a7-4ffb-a279-79d7c5a296f3/ENCFF738XMN.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released			
ENCFF190FPU	bigWig	bigWig		signal p-value	GRCh38	ENCSR643VTW	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										SMARCA4-human	DNA						2016-10-31	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF822ODT/, /files/ENCFF733FAD/, /files/ENCFF936FZX/, /files/ENCFF075GQQ/	2100552007	ENCODE Processing Pipeline	52b433bc05b50470386864f795ad68d1		https://www.encodeproject.org/files/ENCFF190FPU/@@download/ENCFF190FPU.bigWig				released	s3://encode-public/2020/12/03/9cfe9015-a67e-495f-9697-df3af18c2459/ENCFF190FPU.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/12/03/9cfe9015-a67e-495f-9697-df3af18c2459/ENCFF190FPU.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	borderline replicate concordance, antibody characterized with exemption		
ENCFF793FMG	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR643VTW	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										SMARCA4-human	DNA						2016-10-31	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF733FAD/, /files/ENCFF936FZX/, /files/ENCFF075GQQ/, /files/ENCFF822ODT/, /files/ENCFF356LFX/	585879	ENCODE Processing Pipeline	98d13c33e6e3a50062141981f9651605		https://www.encodeproject.org/files/ENCFF793FMG/@@download/ENCFF793FMG.bed.gz				released	s3://encode-public/2020/12/03/dc5b0c58-3a07-4a71-a491-a09c4d2d29a2/ENCFF793FMG.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/03/dc5b0c58-3a07-4a71-a491-a09c4d2d29a2/ENCFF793FMG.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	borderline replicate concordance, antibody characterized with exemption		
ENCFF682XOQ	bigWig	bigWig		signal p-value	GRCh38	ENCSR998OMC	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1662'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7024/'], '@type': ['Target', 'Item'], 'name': 'TFCP2-human', 'label': 'TFCP2', '@id': '/targets/TFCP2-human/', 'title': 'TFCP2 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'a621a3d0-f42c-4d5a-abd9-5245d8c670a7', 'status': 'released'}				TFCP2-human	DNA				formaldehyde		2020-08-03	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF508QIX/, /files/ENCFF610IQK/, /files/ENCFF174OKT/	1266579842	ENCODE Processing Pipeline	8d55cfb58ba048ff29cfa3234ed8f23e		https://www.encodeproject.org/files/ENCFF682XOQ/@@download/ENCFF682XOQ.bigWig				released	s3://encode-public/2020/07/03/263c0712-7a9b-4fe1-819a-dba5e9545995/ENCFF682XOQ.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/07/03/263c0712-7a9b-4fe1-819a-dba5e9545995/ENCFF682XOQ.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	mixed read lengths		
ENCFF392MAR	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR998OMC	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1662'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7024/'], '@type': ['Target', 'Item'], 'name': 'TFCP2-human', 'label': 'TFCP2', '@id': '/targets/TFCP2-human/', 'title': 'TFCP2 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'a621a3d0-f42c-4d5a-abd9-5245d8c670a7', 'status': 'released'}				TFCP2-human	DNA				formaldehyde		2020-08-03	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF508QIX/, /files/ENCFF610IQK/, /files/ENCFF174OKT/, /files/ENCFF356LFX/	159751	ENCODE Processing Pipeline	24c441dcd257d355e3623a93c8babed1		https://www.encodeproject.org/files/ENCFF392MAR/@@download/ENCFF392MAR.bed.gz				released	s3://encode-public/2020/07/03/24046059-b7a7-4c65-8715-7b81c71ce5dd/ENCFF392MAR.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/07/03/24046059-b7a7-4c65-8715-7b81c71ce5dd/ENCFF392MAR.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	mixed read lengths		
ENCFF633KWN	bigWig	bigWig		signal p-value	GRCh38	ENCSR315NNL	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										CHAMP1-human	DNA						2017-11-14	ENCODE			450-650	1, 3	1_1, 3_1							/files/ENCFF511XSZ/, /files/ENCFF936FZX/, /files/ENCFF143FEZ/, /files/ENCFF822ODT/	1890440434	ENCODE Processing Pipeline	d284dd2c56edc758f45e23e00fea8923		https://www.encodeproject.org/files/ENCFF633KWN/@@download/ENCFF633KWN.bigWig				released	s3://encode-public/2020/11/28/daca2367-c3f2-4e77-8cd7-4c4d227b4d58/ENCFF633KWN.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/11/28/daca2367-c3f2-4e77-8cd7-4c4d227b4d58/ENCFF633KWN.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	low read depth		
ENCFF541VYN	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR315NNL	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										CHAMP1-human	DNA						2017-11-14	ENCODE			450-650	1, 3	1_1, 3_1							/files/ENCFF511XSZ/, /files/ENCFF936FZX/, /files/ENCFF143FEZ/, /files/ENCFF822ODT/, /files/ENCFF356LFX/	97749	ENCODE Processing Pipeline	0eca181de0030b54693854282534d814		https://www.encodeproject.org/files/ENCFF541VYN/@@download/ENCFF541VYN.bed.gz				released	s3://encode-public/2020/11/28/323d7cf7-823a-4574-9b35-05dccc3c6fc7/ENCFF541VYN.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/11/28/323d7cf7-823a-4574-9b35-05dccc3c6fc7/ENCFF541VYN.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	low read depth		
ENCFF489SEA	bigWig	bigWig		signal p-value	GRCh38	ENCSR119FAD	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'dbxrefs': ['FactorBook:DEAF1'], 'aliases': ['michael-snyder:TS-345'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/10522/'], '@type': ['Target', 'Item'], 'label': 'DEAF1', 'title': 'DEAF1 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'f2a06456-ab40-4f8d-ad93-b15335515cac', 'schema_version': '14', 'name': 'DEAF1-human', '@id': '/targets/DEAF1-human/', 'status': 'released'}				DEAF1-human	DNA				formaldehyde		2020-08-03	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF174OKT/, /files/ENCFF190PUZ/, /files/ENCFF269MEB/	1838734969	ENCODE Processing Pipeline	1b85625b1e42972edc32e6715dd90361		https://www.encodeproject.org/files/ENCFF489SEA/@@download/ENCFF489SEA.bigWig				released	s3://encode-public/2020/07/01/e642d21d-954f-461f-810f-37d300c3db96/ENCFF489SEA.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/07/01/e642d21d-954f-461f-810f-37d300c3db96/ENCFF489SEA.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
ENCFF030AXK	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR119FAD	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'dbxrefs': ['FactorBook:DEAF1'], 'aliases': ['michael-snyder:TS-345'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/10522/'], '@type': ['Target', 'Item'], 'label': 'DEAF1', 'title': 'DEAF1 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'f2a06456-ab40-4f8d-ad93-b15335515cac', 'schema_version': '14', 'name': 'DEAF1-human', '@id': '/targets/DEAF1-human/', 'status': 'released'}				DEAF1-human	DNA				formaldehyde		2020-08-03	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF356LFX/, /files/ENCFF174OKT/, /files/ENCFF190PUZ/, /files/ENCFF269MEB/	363080	ENCODE Processing Pipeline	d59dbf514389ddec3ae039ad0a4395d8		https://www.encodeproject.org/files/ENCFF030AXK/@@download/ENCFF030AXK.bed.gz				released	s3://encode-public/2020/07/01/ebcbe466-1f80-499f-bf19-231192386683/ENCFF030AXK.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/07/01/ebcbe466-1f80-499f-bf19-231192386683/ENCFF030AXK.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
ENCFF265WDL	bigWig	bigWig		signal p-value	GRCh38	ENCSR870YEN	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/54925/'], '@type': ['Target', 'Item'], 'name': 'ZSCAN32-human', 'label': 'ZSCAN32', '@id': '/targets/ZSCAN32-human/', 'title': 'ZSCAN32 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '8b7418fe-36a2-440a-be96-eba3cfa1f612', 'status': 'released'}				ZSCAN32-human	DNA				formaldehyde		2020-08-03	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF174OKT/, /files/ENCFF450DPE/, /files/ENCFF358OVH/	1268109150	ENCODE Processing Pipeline	66992e4103bed791d89b36857fba8b3d		https://www.encodeproject.org/files/ENCFF265WDL/@@download/ENCFF265WDL.bigWig				released	s3://encode-public/2020/07/04/c8dcfd76-69fc-4913-90ba-5c23ee35e4b9/ENCFF265WDL.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/07/04/c8dcfd76-69fc-4913-90ba-5c23ee35e4b9/ENCFF265WDL.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	moderate library complexity, mild to moderate bottlenecking		
ENCFF537HHU	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR870YEN	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/54925/'], '@type': ['Target', 'Item'], 'name': 'ZSCAN32-human', 'label': 'ZSCAN32', '@id': '/targets/ZSCAN32-human/', 'title': 'ZSCAN32 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '8b7418fe-36a2-440a-be96-eba3cfa1f612', 'status': 'released'}				ZSCAN32-human	DNA				formaldehyde		2020-08-03	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF174OKT/, /files/ENCFF450DPE/, /files/ENCFF358OVH/, /files/ENCFF356LFX/	83811	ENCODE Processing Pipeline	1929de42f3669816f04c675a97584442		https://www.encodeproject.org/files/ENCFF537HHU/@@download/ENCFF537HHU.bed.gz				released	s3://encode-public/2020/07/04/223cbcb9-0a64-426e-9f58-82b68ffcc752/ENCFF537HHU.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/07/04/223cbcb9-0a64-426e-9f58-82b68ffcc752/ENCFF537HHU.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	moderate library complexity, mild to moderate bottlenecking		
ENCFF592NJN	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR953KEY	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-293'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7030/'], '@type': ['Target', 'Item'], 'name': 'TFE3-human', 'label': 'TFE3', '@id': '/targets/TFE3-human/', 'title': 'TFE3 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '1090fdea-0fec-40ef-9897-ebfd2d04cbdb', 'status': 'released'}				TFE3-human	DNA				formaldehyde		2020-08-03	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF174OKT/, /files/ENCFF634YLL/, /files/ENCFF356LFX/, /files/ENCFF152QJV/	396488	ENCODE Processing Pipeline	87424d6f3ff19415f64f25403fe9ffd2		https://www.encodeproject.org/files/ENCFF592NJN/@@download/ENCFF592NJN.bed.gz				released	s3://encode-public/2020/07/03/f75d9fbc-d83b-4b30-81b2-c7fb43f8b4b2/ENCFF592NJN.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/07/03/f75d9fbc-d83b-4b30-81b2-c7fb43f8b4b2/ENCFF592NJN.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	mild to moderate bottlenecking, mixed read lengths		
