Assay	Index_Experiment	Index_File	File_Type	Output_Type	Genome	Target	Analysis	RFA	md5sum	File_Name	File_Url
TF ChIP-seq	ENCSR744CXJ	ENCFF763MXW	bed narrowPeak	IDR thresholded peaks	GRCh38	ELF1	ENCODE4 v1.8.1 GRCh38	ENCODE4	dafa682f98b898ea2d8154dcdd6b894f	ENCFF763MXW.bed.gz	https://www.encodeproject.org/files/ENCFF763MXW/@@download/ENCFF763MXW.bed.gz
TF ChIP-seq	ENCSR841GLE	ENCFF136RNK	bigWig	signal p-value	GRCh38	ZNF217	ENCODE4 v1.8.0 GRCh38	ENCODE4	4cab92c58674414c65da8838420468f6	ENCFF136RNK.bigWig	https://www.encodeproject.org/files/ENCFF136RNK/@@download/ENCFF136RNK.bigWig
TF ChIP-seq	ENCSR841GLE	ENCFF515LWL	bed narrowPeak	IDR thresholded peaks	GRCh38	ZNF217	ENCODE4 v1.8.0 GRCh38	ENCODE4	3d33786ffc6dc671531cf38bde441b6a	ENCFF515LWL.bed.gz	https://www.encodeproject.org/files/ENCFF515LWL/@@download/ENCFF515LWL.bed.gz
TF ChIP-seq	ENCSR015KAM	ENCFF964DDE	bigWig	signal p-value	GRCh38	DMTF1	ENCODE4 v1.8.0 GRCh38	ENCODE4	783abfa775569a6ca815436b6e63f6c0	ENCFF964DDE.bigWig	https://www.encodeproject.org/files/ENCFF964DDE/@@download/ENCFF964DDE.bigWig
TF ChIP-seq	ENCSR015KAM	ENCFF505INE	bed narrowPeak	IDR thresholded peaks	GRCh38	DMTF1	ENCODE4 v1.8.0 GRCh38	ENCODE4	4d10b06c88fac5df35372a65bdcf6fd7	ENCFF505INE.bed.gz	https://www.encodeproject.org/files/ENCFF505INE/@@download/ENCFF505INE.bed.gz
TF ChIP-seq	ENCSR000BGX	ENCFF891NYY	bigWig	signal p-value	GRCh38	SIX5	ENCODE4 v1.6.1 GRCh38	ENCODE2	0e4b83b7b48720aca69db74bbb0468fe	ENCFF891NYY.bigWig	https://www.encodeproject.org/files/ENCFF891NYY/@@download/ENCFF891NYY.bigWig
TF ChIP-seq	ENCSR000BGX	ENCFF742ZHT	bed narrowPeak	IDR thresholded peaks	GRCh38	SIX5	ENCODE4 v1.6.1 GRCh38	ENCODE2	5ea58f1ab62c3f9c839f1d95b10650e8	ENCFF742ZHT.bed.gz	https://www.encodeproject.org/files/ENCFF742ZHT/@@download/ENCFF742ZHT.bed.gz
TF ChIP-seq	ENCSR000EGQ	ENCFF419IBT	bigWig	signal p-value	GRCh38	NFYB	ENCODE4 v1.6.1 GRCh38	ENCODE2	08a7aa257f09271c82019a27306f3a6c	ENCFF419IBT.bigWig	https://www.encodeproject.org/files/ENCFF419IBT/@@download/ENCFF419IBT.bigWig
TF ChIP-seq	ENCSR000EGQ	ENCFF718ZFY	bed narrowPeak	IDR thresholded peaks	GRCh38	NFYB	ENCODE4 v1.6.1 GRCh38	ENCODE2	50937b9ac5128d8482d0e5890582530c	ENCFF718ZFY.bed.gz	https://www.encodeproject.org/files/ENCFF718ZFY/@@download/ENCFF718ZFY.bed.gz
TF ChIP-seq	ENCSR000AQJ	ENCFF061YNT	bigWig	signal p-value	GRCh38	SAP30	ENCODE4 v1.6.1 GRCh38	ENCODE2	9b21ad0d1207cdb96c07d7f74a9b4fd2	ENCFF061YNT.bigWig	https://www.encodeproject.org/files/ENCFF061YNT/@@download/ENCFF061YNT.bigWig
TF ChIP-seq	ENCSR000AQJ	ENCFF383IEP	bed narrowPeak	IDR thresholded peaks	GRCh38	SAP30	ENCODE4 v1.6.1 GRCh38	ENCODE2	fabb362fe5dc482a8e4b23c925e3b6f2	ENCFF383IEP.bed.gz	https://www.encodeproject.org/files/ENCFF383IEP/@@download/ENCFF383IEP.bed.gz
TF ChIP-seq	ENCSR000EWD	ENCFF319ZYX	bed narrowPeak	IDR thresholded peaks	GRCh38	SETDB1	ENCODE4 v1.6.1 GRCh38	ENCODE2	765096f42484c59c49079effd27df8e5	ENCFF319ZYX.bed.gz	https://www.encodeproject.org/files/ENCFF319ZYX/@@download/ENCFF319ZYX.bed.gz
TF ChIP-seq	ENCSR000EWD	ENCFF940LMM	bigWig	signal p-value	GRCh38	SETDB1	ENCODE4 v1.6.1 GRCh38	ENCODE2	becb38c71de598c73584cc2ea1fb078c	ENCFF940LMM.bigWig	https://www.encodeproject.org/files/ENCFF940LMM/@@download/ENCFF940LMM.bigWig
DNase-seq	ENCSR000EKS	ENCFF972GVB	bigWig	read-depth normalized signal	GRCh38	NA	ENCODE4 v3.0.0 GRCh38	ENCODE2	1b0432087f9087c0a9e4f0f5a9d08deb	ENCFF972GVB.bigWig	https://www.encodeproject.org/files/ENCFF972GVB/@@download/ENCFF972GVB.bigWig
DNase-seq	ENCSR000EKS	ENCFF274YGF	bed narrowPeak	peaks	GRCh38	NA	ENCODE4 v3.0.0 GRCh38	ENCODE2	9262ab2b89cd60d05deb831cdd6b509e	ENCFF274YGF.bed.gz	https://www.encodeproject.org/files/ENCFF274YGF/@@download/ENCFF274YGF.bed.gz
Histone ChIP-seq	ENCSR000AKS	ENCFF135ZLM	bed narrowPeak	replicated peaks	GRCh38	H3K4me1	ENCODE4 v1.8.0 GRCh38	ENCODE2	b2db31175e0856a2b27c064da8e4bbb4	ENCFF135ZLM.bed.gz	https://www.encodeproject.org/files/ENCFF135ZLM/@@download/ENCFF135ZLM.bed.gz
Histone ChIP-seq	ENCSR000AKS	ENCFF457URZ	bigWig	signal p-value	GRCh38	H3K4me1	ENCODE4 v1.8.0 GRCh38	ENCODE2	c4ee97c60324b7163eabeb1526dc40b6	ENCFF457URZ.bigWig	https://www.encodeproject.org/files/ENCFF457URZ/@@download/ENCFF457URZ.bigWig
TF ChIP-seq	ENCSR000EHE	ENCFF882ARK	bed narrowPeak	IDR thresholded peaks	GRCh38	CEBPB	ENCODE4 v1.6.1 GRCh38	ENCODE2	943574226feb365e3f5746066a0a7f77	ENCFF882ARK.bed.gz	https://www.encodeproject.org/files/ENCFF882ARK/@@download/ENCFF882ARK.bed.gz
TF ChIP-seq	ENCSR000EHE	ENCFF203PFU	bigWig	signal p-value	GRCh38	CEBPB	ENCODE4 v1.6.1 GRCh38	ENCODE2	7d0415628395b5617c9c54c54ef8c2ee	ENCFF203PFU.bigWig	https://www.encodeproject.org/files/ENCFF203PFU/@@download/ENCFF203PFU.bigWig
TF ChIP-seq	ENCSR000EHB	ENCFF700NBW	bigWig	signal p-value	GRCh38	TAL1	ENCODE4 v1.6.1 GRCh38	ENCODE2	7d31ff4055e9e167a82bcd4cc0f9ffcb	ENCFF700NBW.bigWig	https://www.encodeproject.org/files/ENCFF700NBW/@@download/ENCFF700NBW.bigWig
TF ChIP-seq	ENCSR000EHB	ENCFF852ZRK	bed narrowPeak	IDR thresholded peaks	GRCh38	TAL1	ENCODE4 v1.6.1 GRCh38	ENCODE2	da54410694ab6846dcd4cdd3f997b10d	ENCFF852ZRK.bed.gz	https://www.encodeproject.org/files/ENCFF852ZRK/@@download/ENCFF852ZRK.bed.gz
TF ChIP-seq	ENCSR000BNM	ENCFF554PNQ	bigWig	signal p-value	GRCh38	TAF7	ENCODE4 v1.6.1 GRCh38	ENCODE2	a168d801abafdecd9e08db107eb6a7ab	ENCFF554PNQ.bigWig	https://www.encodeproject.org/files/ENCFF554PNQ/@@download/ENCFF554PNQ.bigWig
TF ChIP-seq	ENCSR000BNM	ENCFF792CKI	bed narrowPeak	IDR thresholded peaks	GRCh38	TAF7	ENCODE4 v1.6.1 GRCh38	ENCODE2	feed8805b6632ba1fbebf1af6de3e338	ENCFF792CKI.bed.gz	https://www.encodeproject.org/files/ENCFF792CKI/@@download/ENCFF792CKI.bed.gz
TF ChIP-seq	ENCSR711SNW	ENCFF514WJW	bed narrowPeak	IDR thresholded peaks	GRCh38	NCOA1	ENCODE4 v1.6.1 GRCh38	ENCODE3	6a53ea08a8300d8b0c6b092b5b91e086	ENCFF514WJW.bed.gz	https://www.encodeproject.org/files/ENCFF514WJW/@@download/ENCFF514WJW.bed.gz
TF ChIP-seq	ENCSR711SNW	ENCFF336PZX	bigWig	signal p-value	GRCh38	NCOA1	ENCODE4 v1.6.1 GRCh38	ENCODE3	6a2b08609861a53ae7d78353b27a7baf	ENCFF336PZX.bigWig	https://www.encodeproject.org/files/ENCFF336PZX/@@download/ENCFF336PZX.bigWig
DNase-seq	ENCSR000EKQ	ENCFF503WXT	bigWig	read-depth normalized signal	GRCh38	NA	ENCODE4 v3.0.0 GRCh38	ENCODE2	f5d964bde797114ac7b5a61aea39de18	ENCFF503WXT.bigWig	https://www.encodeproject.org/files/ENCFF503WXT/@@download/ENCFF503WXT.bigWig
DNase-seq	ENCSR000EKQ	ENCFF628UDH	bed narrowPeak	peaks	GRCh38	NA	ENCODE4 v3.0.0 GRCh38	ENCODE2	7172d67947189cde5e584529f0f1048f	ENCFF628UDH.bed.gz	https://www.encodeproject.org/files/ENCFF628UDH/@@download/ENCFF628UDH.bed.gz
TF ChIP-seq	ENCSR303SHG	ENCFF854SNX	bed narrowPeak	IDR thresholded peaks	GRCh38	ZNF699	ENCODE4 v1.8.0 GRCh38	ENCODE4	900d7723882e4978802aee396a1299e3	ENCFF854SNX.bed.gz	https://www.encodeproject.org/files/ENCFF854SNX/@@download/ENCFF854SNX.bed.gz
TF ChIP-seq	ENCSR303SHG	ENCFF913TWG	bigWig	signal p-value	GRCh38	ZNF699	ENCODE4 v1.8.0 GRCh38	ENCODE4	29fe8f097d0f30eec79c1089ffc20af0	ENCFF913TWG.bigWig	https://www.encodeproject.org/files/ENCFF913TWG/@@download/ENCFF913TWG.bigWig
TF ChIP-seq	ENCSR567QAD	ENCFF683VXW	bed narrowPeak	IDR thresholded peaks	GRCh38	ZBTB34	ENCODE4 v1.8.0 GRCh38	ENCODE4	da036541d141dc9b20a7e7d9c6fce8bc	ENCFF683VXW.bed.gz	https://www.encodeproject.org/files/ENCFF683VXW/@@download/ENCFF683VXW.bed.gz
TF ChIP-seq	ENCSR567QAD	ENCFF854BXW	bigWig	signal p-value	GRCh38	ZBTB34	ENCODE4 v1.8.0 GRCh38	ENCODE4	9ee56c53ea651ea90d8d76c5c481a2f5	ENCFF854BXW.bigWig	https://www.encodeproject.org/files/ENCFF854BXW/@@download/ENCFF854BXW.bigWig
TF ChIP-seq	ENCSR000EGA	ENCFF127BNU	bigWig	signal p-value	GRCh38	TBL1XR1	ENCODE4 v1.6.1 GRCh38	ENCODE2	1aef609945177bf51e34e68554064af8	ENCFF127BNU.bigWig	https://www.encodeproject.org/files/ENCFF127BNU/@@download/ENCFF127BNU.bigWig
TF ChIP-seq	ENCSR000EGA	ENCFF034SWM	bed narrowPeak	IDR thresholded peaks	GRCh38	TBL1XR1	ENCODE4 v1.6.1 GRCh38	ENCODE2	995db2f4199c5a3a45012df8d5ad414c	ENCFF034SWM.bed.gz	https://www.encodeproject.org/files/ENCFF034SWM/@@download/ENCFF034SWM.bed.gz
TF ChIP-seq	ENCSR077TKJ	ENCFF650DYQ	bigWig	signal p-value	GRCh38	ZNF707	ENCODE4 v1.8.0 GRCh38	ENCODE4	dc4d18eb1c898e5e7b3d69c53b5f1485	ENCFF650DYQ.bigWig	https://www.encodeproject.org/files/ENCFF650DYQ/@@download/ENCFF650DYQ.bigWig
TF ChIP-seq	ENCSR077TKJ	ENCFF959ZKZ	bed narrowPeak	conservative IDR thresholded peaks	GRCh38	ZNF707	ENCODE4 v1.8.0 GRCh38	ENCODE4	bf543742dbd0eddb1b8c703584cc033e	ENCFF959ZKZ.bed.gz	https://www.encodeproject.org/files/ENCFF959ZKZ/@@download/ENCFF959ZKZ.bed.gz
TF ChIP-seq	ENCSR818DQV	ENCFF493DXA	bed narrowPeak	conservative IDR thresholded peaks	GRCh38	MAFG	ENCODE4 v1.6.1 GRCh38	ENCODE3	c185dd75296e3f95cf5ba443149d5f01	ENCFF493DXA.bed.gz	https://www.encodeproject.org/files/ENCFF493DXA/@@download/ENCFF493DXA.bed.gz
TF ChIP-seq	ENCSR818DQV	ENCFF131CUG	bigWig	signal p-value	GRCh38	MAFG	ENCODE4 v1.6.1 GRCh38	ENCODE3	9af27c465d9025284faf2a205f2d8d10	ENCFF131CUG.bigWig	https://www.encodeproject.org/files/ENCFF131CUG/@@download/ENCFF131CUG.bigWig
TF ChIP-seq	ENCSR000DOJ	ENCFF910YWQ	bigWig	signal p-value	GRCh38	BRF1	ENCODE4 v1.6.1 GRCh38	ENCODE2	49f2a11e8a4ca1f91bd2dc758cb5a933	ENCFF910YWQ.bigWig	https://www.encodeproject.org/files/ENCFF910YWQ/@@download/ENCFF910YWQ.bigWig
TF ChIP-seq	ENCSR000DOJ	ENCFF577LSK	bed narrowPeak	IDR thresholded peaks	GRCh38	BRF1	ENCODE4 v1.6.1 GRCh38	ENCODE2	a47f381a1253f713e345ca5ecc0467ab	ENCFF577LSK.bed.gz	https://www.encodeproject.org/files/ENCFF577LSK/@@download/ENCFF577LSK.bed.gz
TF ChIP-seq	ENCSR791OZM	ENCFF818ZFX	bigWig	signal p-value	GRCh38	RBM25	ENCODE3 GRCh38	ENCODE3	3fefba192df83abeb6b90fc2016f2606	ENCFF818ZFX.bigWig	https://www.encodeproject.org/files/ENCFF818ZFX/@@download/ENCFF818ZFX.bigWig
TF ChIP-seq	ENCSR791OZM	ENCFF102XVH	bed narrowPeak	optimal IDR thresholded peaks	GRCh38	RBM25	ENCODE3 GRCh38	ENCODE3	1763fe71aba2362d84740a7d4b259bf3	ENCFF102XVH.bed.gz	https://www.encodeproject.org/files/ENCFF102XVH/@@download/ENCFF102XVH.bed.gz
TF ChIP-seq	ENCSR791OZM	ENCFF849VEO	bed narrowPeak	IDR thresholded peaks	GRCh38	RBM25	ENCODE4 v1.6.1 GRCh38	ENCODE3	c8cbeece29d7c6ad1195f3e4b70f705f	ENCFF849VEO.bed.gz	https://www.encodeproject.org/files/ENCFF849VEO/@@download/ENCFF849VEO.bed.gz
TF ChIP-seq	ENCSR791OZM	ENCFF920UTV	bigWig	signal p-value	GRCh38	RBM25	ENCODE4 v1.6.1 GRCh38	ENCODE3	074494ac5f2f96e478c4b2a9f24c360b	ENCFF920UTV.bigWig	https://www.encodeproject.org/files/ENCFF920UTV/@@download/ENCFF920UTV.bigWig
TF ChIP-seq	ENCSR000ATT	ENCFF783COJ	bigWig	signal p-value	GRCh38	CREBBP	ENCODE4 v1.6.1 GRCh38	ENCODE2	83c85dd5725dd050c3b5c7ebe6c26cfa	ENCFF783COJ.bigWig	https://www.encodeproject.org/files/ENCFF783COJ/@@download/ENCFF783COJ.bigWig
TF ChIP-seq	ENCSR000ATT	ENCFF532VPN	bed narrowPeak	IDR thresholded peaks	GRCh38	CREBBP	ENCODE4 v1.6.1 GRCh38	ENCODE2	1303ae8e875e1334ba083f640bdb00ce	ENCFF532VPN.bed.gz	https://www.encodeproject.org/files/ENCFF532VPN/@@download/ENCFF532VPN.bed.gz
TF ChIP-seq	ENCSR948JND	ENCFF223RME	bigWig	signal p-value	GRCh38	ZNF398	ENCODE4 v1.8.0 GRCh38	ENCODE4	2d88ee7941790ce8f07bbf58af952bf9	ENCFF223RME.bigWig	https://www.encodeproject.org/files/ENCFF223RME/@@download/ENCFF223RME.bigWig
TF ChIP-seq	ENCSR948JND	ENCFF380KJB	bed narrowPeak	IDR thresholded peaks	GRCh38	ZNF398	ENCODE4 v1.8.0 GRCh38	ENCODE4	c7661a621c48dd98954a38eb18db75ab	ENCFF380KJB.bed.gz	https://www.encodeproject.org/files/ENCFF380KJB/@@download/ENCFF380KJB.bed.gz
TF ChIP-seq	ENCSR620MHD	ENCFF501PQF	bigWig	signal p-value	GRCh38	KDM2B	ENCODE4 v1.8.0 GRCh38	ENCODE4	30b224dc998b00e804a67e94e5ae3d78	ENCFF501PQF.bigWig	https://www.encodeproject.org/files/ENCFF501PQF/@@download/ENCFF501PQF.bigWig
TF ChIP-seq	ENCSR620MHD	ENCFF702THZ	bed narrowPeak	IDR thresholded peaks	GRCh38	KDM2B	ENCODE4 v1.8.0 GRCh38	ENCODE4	15a84be1f205db0c29c63f9ee40ce22f	ENCFF702THZ.bed.gz	https://www.encodeproject.org/files/ENCFF702THZ/@@download/ENCFF702THZ.bed.gz
TF ChIP-seq	ENCSR530WIV	ENCFF669QDB	bigWig	signal p-value	GRCh38	FOXP1	ENCODE4 v1.8.0 GRCh38	ENCODE4	5410671e7823b55833043b7f53f4d559	ENCFF669QDB.bigWig	https://www.encodeproject.org/files/ENCFF669QDB/@@download/ENCFF669QDB.bigWig
TF ChIP-seq	ENCSR530WIV	ENCFF491EEI	bed narrowPeak	IDR thresholded peaks	GRCh38	FOXP1	ENCODE4 v1.8.0 GRCh38	ENCODE4	ca54959be0f42ca980fc94a5fb2e10ff	ENCFF491EEI.bed.gz	https://www.encodeproject.org/files/ENCFF491EEI/@@download/ENCFF491EEI.bed.gz
TF ChIP-seq	ENCSR000EHQ	ENCFF307GHJ	bed narrowPeak	IDR thresholded peaks	GRCh38	POLR3G	ENCODE4 v1.6.1 GRCh38	ENCODE2	4197dc2aeceb62219c7d3baa9dea6531	ENCFF307GHJ.bed.gz	https://www.encodeproject.org/files/ENCFF307GHJ/@@download/ENCFF307GHJ.bed.gz
TF ChIP-seq	ENCSR000EHQ	ENCFF955QWG	bigWig	signal p-value	GRCh38	POLR3G	ENCODE4 v1.6.1 GRCh38	ENCODE2	378d78a09b71a5cf5ce39fea66933f32	ENCFF955QWG.bigWig	https://www.encodeproject.org/files/ENCFF955QWG/@@download/ENCFF955QWG.bigWig
TF ChIP-seq	ENCSR000BSO	ENCFF014CIM	bigWig	signal p-value	GRCh38	CREB1	ENCODE4 v1.6.1 GRCh38	ENCODE2	cd03d30e414fc613e7882229dbcfe197	ENCFF014CIM.bigWig	https://www.encodeproject.org/files/ENCFF014CIM/@@download/ENCFF014CIM.bigWig
TF ChIP-seq	ENCSR000BSO	ENCFF193LLN	bed narrowPeak	IDR thresholded peaks	GRCh38	CREB1	ENCODE4 v1.6.1 GRCh38	ENCODE2	3408797988ec2787de2b5f3a909e3f09	ENCFF193LLN.bed.gz	https://www.encodeproject.org/files/ENCFF193LLN/@@download/ENCFF193LLN.bed.gz
TF ChIP-seq	ENCSR000BKR	ENCFF677XKP	bigWig	signal p-value	GRCh38	POLR2AphosphoS5	ENCODE4 v1.6.1 GRCh38	ENCODE2	86c7a9ec3ebc8d3f9753aab5bc000ef6	ENCFF677XKP.bigWig	https://www.encodeproject.org/files/ENCFF677XKP/@@download/ENCFF677XKP.bigWig
TF ChIP-seq	ENCSR000BKR	ENCFF060MMW	bed narrowPeak	IDR thresholded peaks	GRCh38	POLR2AphosphoS5	ENCODE4 v1.6.1 GRCh38	ENCODE2	f54d243a0a1a9d5b9203fca371244c6d	ENCFF060MMW.bed.gz	https://www.encodeproject.org/files/ENCFF060MMW/@@download/ENCFF060MMW.bed.gz
TF ChIP-seq	ENCSR000DOH	ENCFF424QKM	bigWig	signal p-value	GRCh38	SIRT6	ENCODE4 v1.6.1 GRCh38	ENCODE2	ef1aeada87ec135d7004812f17508045	ENCFF424QKM.bigWig	https://www.encodeproject.org/files/ENCFF424QKM/@@download/ENCFF424QKM.bigWig
TF ChIP-seq	ENCSR000DOH	ENCFF217ACS	bed narrowPeak	IDR thresholded peaks	GRCh38	SIRT6	ENCODE4 v1.6.1 GRCh38	ENCODE2	f195c93166b6bbaca39773eb191957c7	ENCFF217ACS.bed.gz	https://www.encodeproject.org/files/ENCFF217ACS/@@download/ENCFF217ACS.bed.gz
TF ChIP-seq	ENCSR931HNY	ENCFF516UUZ	bigWig	signal p-value	GRCh38	NCOA1	ENCODE4 v1.6.1 GRCh38	ENCODE3	0269202c573280c8c1a3511bde27e669	ENCFF516UUZ.bigWig	https://www.encodeproject.org/files/ENCFF516UUZ/@@download/ENCFF516UUZ.bigWig
TF ChIP-seq	ENCSR931HNY	ENCFF660DEP	bed narrowPeak	IDR thresholded peaks	GRCh38	NCOA1	ENCODE4 v1.6.1 GRCh38	ENCODE3	1be5fa277e92cc1eb0561c2e568af809	ENCFF660DEP.bed.gz	https://www.encodeproject.org/files/ENCFF660DEP/@@download/ENCFF660DEP.bed.gz
TF ChIP-seq	ENCSR000EHC	ENCFF724CLF	bigWig	signal p-value	GRCh38	GTF2F1	ENCODE4 v1.6.1 GRCh38	ENCODE2	ca890d8c998401e89cd5b5c61452c48c	ENCFF724CLF.bigWig	https://www.encodeproject.org/files/ENCFF724CLF/@@download/ENCFF724CLF.bigWig
TF ChIP-seq	ENCSR000EHC	ENCFF075BRS	bed narrowPeak	IDR thresholded peaks	GRCh38	GTF2F1	ENCODE4 v1.6.1 GRCh38	ENCODE2	7a9d250957559b9b4d4023d0b648f407	ENCFF075BRS.bed.gz	https://www.encodeproject.org/files/ENCFF075BRS/@@download/ENCFF075BRS.bed.gz
TF ChIP-seq	ENCSR648INT	ENCFF517EKS	bigWig	signal p-value	GRCh38	ILK	ENCODE4 v1.6.1 GRCh38	ENCODE3	b1720bc4a7d711e0d20bed7cb69d6ddf	ENCFF517EKS.bigWig	https://www.encodeproject.org/files/ENCFF517EKS/@@download/ENCFF517EKS.bigWig
TF ChIP-seq	ENCSR648INT	ENCFF143MEF	bed narrowPeak	IDR thresholded peaks	GRCh38	ILK	ENCODE4 v1.6.1 GRCh38	ENCODE3	db417e2378552d65a20125742023e660	ENCFF143MEF.bed.gz	https://www.encodeproject.org/files/ENCFF143MEF/@@download/ENCFF143MEF.bed.gz
TF ChIP-seq	ENCSR658WFQ	ENCFF904YZI	bed narrowPeak	IDR thresholded peaks	GRCh38	NCOA1	ENCODE4 v1.6.1 GRCh38	ENCODE3	9a7c96882070a5ad770a706ba85967a6	ENCFF904YZI.bed.gz	https://www.encodeproject.org/files/ENCFF904YZI/@@download/ENCFF904YZI.bed.gz
TF ChIP-seq	ENCSR658WFQ	ENCFF839ZPK	bigWig	signal p-value	GRCh38	NCOA1	ENCODE4 v1.6.1 GRCh38	ENCODE3	9dff055d1649039c0663f322ff4db094	ENCFF839ZPK.bigWig	https://www.encodeproject.org/files/ENCFF839ZPK/@@download/ENCFF839ZPK.bigWig
TF ChIP-seq	ENCSR835TCD	ENCFF288LPW	bigWig	signal p-value	GRCh38	HDAC8	ENCODE4 v1.6.1 GRCh38	ENCODE3	47b1363a627c995b6e8e0578cf4c4fa6	ENCFF288LPW.bigWig	https://www.encodeproject.org/files/ENCFF288LPW/@@download/ENCFF288LPW.bigWig
TF ChIP-seq	ENCSR835TCD	ENCFF566PEY	bed narrowPeak	IDR thresholded peaks	GRCh38	HDAC8	ENCODE4 v1.6.1 GRCh38	ENCODE3	b9a2b893b2449246a7a0e4e4b8ac643a	ENCFF566PEY.bed.gz	https://www.encodeproject.org/files/ENCFF566PEY/@@download/ENCFF566PEY.bed.gz
TF ChIP-seq	ENCSR155KHM	ENCFF728ITJ	bed narrowPeak	IDR thresholded peaks	GRCh38	ARNT	ENCODE4 v1.6.1 GRCh38	ENCODE3	9773673c34e851fe5e547224d67d4581	ENCFF728ITJ.bed.gz	https://www.encodeproject.org/files/ENCFF728ITJ/@@download/ENCFF728ITJ.bed.gz
TF ChIP-seq	ENCSR155KHM	ENCFF430XHC	bigWig	signal p-value	GRCh38	ARNT	ENCODE4 v1.6.1 GRCh38	ENCODE3	190548af62a8b27d6790389d9ad6da75	ENCFF430XHC.bigWig	https://www.encodeproject.org/files/ENCFF430XHC/@@download/ENCFF430XHC.bigWig
TF ChIP-seq	ENCSR314BBS	ENCFF974SRQ	bigWig	signal p-value	GRCh38	PTTG1	ENCODE4 v1.6.1 GRCh38	ENCODE3	c45e600ecf70014414e000c6872c26a1	ENCFF974SRQ.bigWig	https://www.encodeproject.org/files/ENCFF974SRQ/@@download/ENCFF974SRQ.bigWig
TF ChIP-seq	ENCSR314BBS	ENCFF918BZG	bed narrowPeak	IDR thresholded peaks	GRCh38	PTTG1	ENCODE4 v1.6.1 GRCh38	ENCODE3	2f9bc1208ec80429288aa14557162b4f	ENCFF918BZG.bed.gz	https://www.encodeproject.org/files/ENCFF918BZG/@@download/ENCFF918BZG.bed.gz
TF ChIP-seq	ENCSR502OEK	ENCFF283CLF	bigWig	signal p-value	GRCh38	ELF1	ENCODE4 v1.6.1 GRCh38	ENCODE3	74157a7cd24f091db72440d02242af4b	ENCFF283CLF.bigWig	https://www.encodeproject.org/files/ENCFF283CLF/@@download/ENCFF283CLF.bigWig
TF ChIP-seq	ENCSR502OEK	ENCFF350OMH	bed narrowPeak	IDR thresholded peaks	GRCh38	ELF1	ENCODE4 v1.6.1 GRCh38	ENCODE3	e93061812126d3f107ad881ab8f0f15d	ENCFF350OMH.bed.gz	https://www.encodeproject.org/files/ENCFF350OMH/@@download/ENCFF350OMH.bed.gz
TF ChIP-seq	ENCSR848AOP	ENCFF441VVM	bigWig	signal p-value	GRCh38	RBM22	ENCODE3 GRCh38	ENCODE3	e28307e2bb790acbf1ec7e5cf3594a81	ENCFF441VVM.bigWig	https://www.encodeproject.org/files/ENCFF441VVM/@@download/ENCFF441VVM.bigWig
TF ChIP-seq	ENCSR848AOP	ENCFF420IBN	bed narrowPeak	optimal IDR thresholded peaks	GRCh38	RBM22	ENCODE3 GRCh38	ENCODE3	e006128fc8065cc3557cc761c668a519	ENCFF420IBN.bed.gz	https://www.encodeproject.org/files/ENCFF420IBN/@@download/ENCFF420IBN.bed.gz
TF ChIP-seq	ENCSR848AOP	ENCFF093GQO	bigWig	signal p-value	GRCh38	RBM22	ENCODE4 v1.6.1 GRCh38	ENCODE3	48838b1166f8e2915e93c80d9489edb8	ENCFF093GQO.bigWig	https://www.encodeproject.org/files/ENCFF093GQO/@@download/ENCFF093GQO.bigWig
TF ChIP-seq	ENCSR848AOP	ENCFF987DPX	bed narrowPeak	IDR thresholded peaks	GRCh38	RBM22	ENCODE4 v1.6.1 GRCh38	ENCODE3	17abd6b4f35ea69c7d3339657b69f569	ENCFF987DPX.bed.gz	https://www.encodeproject.org/files/ENCFF987DPX/@@download/ENCFF987DPX.bed.gz
Histone ChIP-seq	ENCSR000AKR	ENCFF193ERO	bed narrowPeak	pseudoreplicated peaks	GRCh38	H3K36me3	ENCODE4 v1.8.0 GRCh38	ENCODE2	f66a73f2377a38c4ba6c1d4405fd41a5	ENCFF193ERO.bed.gz	https://www.encodeproject.org/files/ENCFF193ERO/@@download/ENCFF193ERO.bed.gz
Histone ChIP-seq	ENCSR000AKR	ENCFF605EVL	bigWig	signal p-value	GRCh38	H3K36me3	ENCODE4 v1.8.0 GRCh38	ENCODE2	c160804206370a082afe6e48ce3ec939	ENCFF605EVL.bigWig	https://www.encodeproject.org/files/ENCFF605EVL/@@download/ENCFF605EVL.bigWig
TF ChIP-seq	ENCSR000EFP	ENCFF864XZP	bed narrowPeak	IDR thresholded peaks	GRCh38	ZNF384	ENCODE4 v1.6.1 GRCh38	ENCODE2	52eb02c10f31e3a843e8598c37ec353c	ENCFF864XZP.bed.gz	https://www.encodeproject.org/files/ENCFF864XZP/@@download/ENCFF864XZP.bed.gz
TF ChIP-seq	ENCSR000EFP	ENCFF676UBU	bigWig	signal p-value	GRCh38	ZNF384	ENCODE4 v1.6.1 GRCh38	ENCODE2	ad2564b40cd3efae6e4ec3dfc29c97ff	ENCFF676UBU.bigWig	https://www.encodeproject.org/files/ENCFF676UBU/@@download/ENCFF676UBU.bigWig
TF ChIP-seq	ENCSR138YYY	ENCFF704HVH	bigWig	signal p-value	GRCh38	GABPB1	ENCODE4 v1.6.1 GRCh38	ENCODE3	8e42364bc26d3348de995ae74a3b7894	ENCFF704HVH.bigWig	https://www.encodeproject.org/files/ENCFF704HVH/@@download/ENCFF704HVH.bigWig
